id,document,label
9323907,호블호가 상당히 갈리는데요 ~~ 외계인 침공 영화 중에는 CG 단연 최고의 퀄리티를 보여주네요 ~~ 다만 배우가 톰크루즈같은 사람이 나오고 스토리를 좀더 짜임세 있게 만들었다면 아바타에 버금 가는 걸작이라 생각 되네요 ~ 후속편 빨리 보고 싶네요~,긍정
8024088,한심한심한심한심한심,부정
5534883,내가 감성이 메말라서 그런가.. 분별력이 떨어져서 인가.. 2% 부족,부정
5226331,난 너무 얌전한 십대를 보냈나보다. 솔직히 좀 무섭고 불쾌했다.,부정
9495842,11점도 부족한 영화다~임수정 다시봤음,긍정
8071673,쫌 이류급. 다음은 평점 낮은데 네이버는 평점이 과대평가 되어있는 경향이 있는듯.,부정
8407112,일기는 일기장에 쓰도록...,부정
5755454,12년이 지났지만 아직도 통할만한 멋진 액션,긍정
2112334,반전이 정말 맘에 든다,긍정
9173896,살아계시다면꼭봐야하는드라마지금숨쉬고있다면꼭봐야하는드라마죽기전에꼭봐야하는드라마내생에이런드라마볼수있어서행복했습니다,긍정
1112573,좋은 점수를 줄수는 없다.,부정
8423147,"쓰레기 영화,부끄러운줄 알아야지",부정
5875682,만나지 말자고 뺨 때리더니 갑자기 찾아와서 키스ㅡㅡ... 어이없음,부정
3578764,감독이 무슨 이야기를 하려는건지..ㅉㅉ,부정
8200660,정말 심하네...이설 돈주고 만든..영화라니,부정
8911025,진짜 내가 이걸 왜 이제야 봤는지 의문이다진심 딱 내나이라그런지 공감되기 좋은소재에보다가 눈물이 다나더라,긍정
10077421,현실에 부딪혀 사그라들고 찢기는 감독의 모습이 먹먹한 영화였습니다. 특히 주변인과의 관계 변화가 사실적이더군요. 앞으로도 좋은 영화 만들어주시기 바랍니다.,긍정
4109496,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 나는 박스오피스 1위로 올려주고 싶다,긍정
5697521,그래픽수준이 엄청떨어지네요 우뢰매도아니고옛날영화보는듯했어요,부정
3034569,...꺼져...전지현 누님 나오니깐 1점은 그렇고...아무튼 십라,부정
4841737,귀여운 발상이지만 조금 억지스러운 면이 있다.,부정
8724636,ㅠㅠ수트어쩔거에요 ㅠ 정말 재밌었어요 ㅎㅎ,긍정
9285613,sf가 지루한면도 있는거지 그러면 니들이 영화를 만들던가,긍정
5681618,떡밥 과잉 섭취로 배터질뻔 했지만 그만큼이라도 마무리해서 다행,긍정
10178873,배우들 소리밖에 못지르는 OOO기 일본식영화,부정
7446234,아....그겨울 ㅜ.ㅠ 첨부터 그겨울볼걸 ㅜ.ㅠ,부정
5441933,안소희가 별로.. 영화내용도 추잡하고.,부정
154934,이건좀볼만한데유로트립은정말영아니다보지마라,부정
7822477,제목이 동반자살이더니 시리즈도 동반자살,부정
7305124,예고편만 봤는데도 재밌넹!~~~~~~~~~~~~,긍정
7663940,"샘워싱턴,,클로이모레츠가 왜 이런영화에 나오는지..재미없음",부정
2986779,단순하게 말하자면 멋지고 재밌었다,긍정
6640235,티라노 발톱의 때 같은 퀄리티,부정
1702451,내인생 최악의 영화 선정!!,부정
9852597,진심으로 tv 전기세가 아까웠다!!!,부정
10195776,시나리오작가가 정신병자이다. 최악의 더러운 영화.,부정
7924468,이거 진짜 대박 재미있음 ㅋㅋㅋㅋ 꼭 봐용 ㅋㅋㅋ 참신함 ㅋㅋㅋ,긍정
9649343,아 재미납니다 흥행작들속에 묻혀버린 잔잔한 보석같은영화훈훈하고 여운이있는 그런로맨스 음악과 영상이 뮤직비디오같은 장면들도 많네요 굿~,긍정
5987916,아 정말 재미없다...뭔가 팍팍튀는 영화인줄 알았는데 지루한 스릴러,부정
1171880,아즈라~~..환상속을 헤메는 듯한기분..,긍정
5575184,문근영 빨이었던 드라마 후반부가 많이 ㅠㅠ,부정
6150323,정말 좋은영화네요...,긍정
7297955,정말 최악이란 영화가 맞는거같다. TV 에서는 계속 좋다고 틀어주는데...,부정
9837890,"전하고자 하는 메시지는 너무 훌륭했으나, 영화를 너무 심하게 재미없게 만들었다. 영화를 좀 더 잘 만들었으면 '도가니' 때 같은 파장을 충분히 일으킬 수 있었던 소재였는데 감독의 역량이 부족 했다고 밖에~~",부정
10177453,노래가 이렇게 좋을 수가 있나..,긍정
8314296,역시란 말밖에...정말 넋놓고 봤다. 지루하다는 사람은 대사를 잘 음미해보도록..,긍정
8508424,외계인 나왔다고 망작이라는 인간들은 모가지를 비틀어야됨영화를 영화로 보는게 아니라 자기가 보기싫은게 나오면 그냥 망작이라고 평가해버리는 쓰레기들이거든,긍정
8457109,관객을 띄엄띄엄 본건지 영화를 띄엄띄엄 본건지,부정
9748737,우베볼은 여기 비하면 명감독이다,부정
10207505,정말 너무 재미없다 ㅠㅠ 워킹데드 볼래,부정
5954949,놈놈놈의 배경 느낌 약간.. 영화 내내 뭔 얘기가 하고 싶은건지 알 수가 없다..,부정
8669226,"영웅이 악의 유혹에 빠져 악당이 되어 결국은 모든 것을 파멸로 이끈 신화. 영상미와 스토리, 음악모두 최고다.",긍정
7277462,"김재흥배우, 이게 첫작품이라니! 앞으로가 기대된다.",긍정
7656318,이런 영화를 몰랐다니~보물을 찾은 느낌,긍정
9189369,너무 말도 안돼고 억지식 추리 같았다....,부정
7918116,와하하하!!! 이번주말 OCN 방송타네? 아이고 좆망이네;; 벗트~그러나.. 대부 디지털 리마스터링도 뜬다는거... 각잡고 그거나 봐야디 후후 즐거운주말♡,부정
10221130,재밌어요 잘보고 왔습니다,긍정
6706750,미완의 걸작. 엄청난 몰입도.,긍정
5294605,"가난한 농민들의 어쩔 수 없는 필연적인, 비극적인 숙명..",긍정
2983398,미드의 본좌라고 감히 말하고 싶다,긍정
2882481,그냥 재미는 별로임...,부정
2220323,"내 유년시절엔 그래도 호소자, 칠소복만큼 재밌는 영화가 없었다",긍정
6275626,내 인생 최고의 드라마..누구든 붙잡고 추천해주고픈 드라마..,긍정
9985769,인피니트 사랑합니다~!!!,긍정
5557448,시즌 2는 너무 슬픔 토니가 시드 런던 보내주고 트리스 죽을떄 ㅎㅎㅎㅎㅎ,긍정
9686069,"공리의 절제된 연기, 단단의 아찔한 춤에 아낌없는 박수를~",긍정
1929485,"그런데, 토끼전이랑 별주부전이랑 같나요?? 그게 아직도 궁금합니다.",긍정
8155402,"""아시아권을넘어 세계적 예인(藝人)으로 살다간 """"그"""" 가 가고 난 후에도 지금까지 난 그를 동시대 사람으로 늘 그리워하기에 혹시 내가 그의 흔적 무엇인가를 놓쳤을까봐 찾아보고 또 찾아본다. 그리고 지금 놓쳤던 그의 흔적 유성어를 지금 보고있다.""",긍정
9466097,이 감 독 잘 만들지 ㅋㅋ 얼릉보고싶다,긍정
2552761,엽기적인 부부의 엽기적인 부부생활 이야기...,부정
3659922,"정말 많이 울면서 봣던 드라마,,,참 재미있었다,,",긍정
10050711,남자지만 영화초반부터 절정 끝나기 전까지 잔인하게 슬퍼서 울었음,긍정
8849857,약간의 아쉬움은 있지만 진짜 마지막에 빗소리랑 우산에 비 떨어지는 소리...온몸에 소름ㅜㅜ진짜 난 남자지만 여자배우도 진짜 이쁘지만 남자도 장난 아님..둘 다 그냥..,긍정
8041488,"우리나라사람들존나웃긴게ㅋㅋ일본침몰 후속타로 나온 일본이외 모두침몰이란 패러디영화가있음ㅋㅋㅋ근데그영화는 일본침몰을 까는 ,즉 우익세력들을 풍자하는 내용을 담고있는데 거기평점을보면 다 우익욕하면서 1점임ㅋㅋ근데이건 제목이 이런데도 1점이면어쩌라고ㅋㅋㅋㅋ",부정
8514347,"주말드라마, 시청율을 위해서 만드는 작가님과 PD님 정말 막장의 대가로 모십니다 끝나니 다행이다",부정
8346461,재밌는데 뭔 소리야;; 거기에다가 플러스로 쩌는 액션과 안젤라베이비 존예까지..,긍정
5440293,잘만들었네 재미도 있고 감동도 있고.. 간만에 끝까지 본 영화,긍정
308106,비추천 감동즐 이삼,부정
8716360,"....,,,,;;",부정
9806861,공유 연기장난아니네 내용도 빵빵하네..,긍정
1917003,"클레멘타인 ,티라노의발톱, OOO살래 3대 한국최고의영화",긍정
6209942,"독특~함만있다 조쉬때문에겨우봤다 조쉬야~너왜그러니, 요즘...",부정
7818888,우연히 네이버로 검색해보다가 내가 좋아하는 영화의 평점이 낮아서 추천하고 갑니다~ 많은걸 느끼게 해주는 영화네요^^,긍정
9578315,아니 우리나라 영화는 로멘스를 왜 자꾸 쓸데없이 넣는겁니까....어휴 보다가 질림ㅇㅇ 조선미녀 뭐시땡이 그것만큼 노잼이였어여 네ㅋㅋ....;;;;,부정
8769517,왜 저 배우들이 출연을 결심했는지 궁굼하다,부정
6677668,너무나 아름다운 자연을 배경으로해서그런지 보는내내 눈이편안한것같음.. 그리고 정말 많은것을 깨닫게해준영화...,긍정
8150341,쩌른다요 낸 재미있게봤을것이여 미래의나 2시간후에 후기올린다,긍정
9936006,노잼 만화로 봐라 그냥 후회한다,부정
9233835,견자단 별1개 황성의 별1개 영광인줄 알아 이것들아....,부정
9671941,최악은 아니지만 극본과 연출이 중구난방..어디에도 촛점을 못맞추고 갈팡질팡...주제에 천착하는 진지함도 어중간..오락적인 면에서도 어중간..보다가 하품만 나온다. 시간이 남아도는 사람은 그럭저럭 킬링타임할 수있는 정도.,부정
9329339,"전쟁, 사랑, 책임, 모성애. 겉만 번지르르한 미안함이 마음을 불편하게 한다. 지금은 멀쩡해보이는 사라예보지만 아직도 전쟁이 진행중인 지구 반대편의 사람들에게 미안하다.",긍정
8937241,코난극장판통틀어최고♡,긍정
9943169,좀더 잘 만들수 있었을텐데.. 기운이 빠지는 느낌.,부정
6728601,노인을 위한 나라의 전신쯤,부정
9464119,"""오늘 개봉날 고고했음!! 프렌치 스타일 영화!!""""만병의 근원은 외로움이다"""" 라는 영화속 대사처럼 연인과 함께 따뜻한 연말 보내시길ㅎㅎㅎㅎ""",긍정
89430,차라리 김현수의 카섹씬이나 길게 해주지(끝까지) 왜 보여주다가 그만둬?,부정
7548437,일주일 동안 월화만 기다리면서 봤는데 이제 끝나서 아쉽네요,긍정
6074456,어떻게 이런 작품이 나왔나 싶다.,긍정
3837309,"1,2편을 안봐서 그런지 재미있게 봤다. 에펠탑에서의 액션이 좋았음.",긍정
9031877,With god all thing are possible,긍정
6700371,영화 잘되시라고 10점드려요,긍정
5311760,진정한 쓰레기 영화,부정
7169490,명작임.. 인정!!,긍정
5961527,전 만족했습니다 소재도 괜찮고^^,긍정
6628712,해도 너무한듯.아무리 인심 좋게 볼려고해도 오글거려서 20분을 못넘기겠네요. 어릴적 봤던 이필립 에로 영화가 훨씬 나을듯.,부정
9134133,별 하나도 아까운 영화네요. 호러매니아의 관점에서 정말 시간만 낭비한 무가치한 영화였습니다.,부정
7439460,이렇게 재밋게본 드라마 추노말거 없엇음 ㅜ짱,긍정
8804129,평점 1점대로 낮추자 OO,부정
8221613,불륜이란 주제가 너무 무겁고 대사들도 딱딱하고 무섭고 매일집에오면 엄마가보고있는데 제발 안봤으면 하는 드라마에요. 우리 현실도 힘든데 이 드라마보면 내 몸과 마음또한 무거워지고 지치네요. 배우들 연기는 좋은데 이러한 점때문에 방금 엄마리모콘 빼앗았네요,부정
8671739,"대한민국에서,소시민으로 태어난게,무슨 죄인지...참으로 시기적절하기도 하다.세월호 침몰 뉴스와 함께 보면,염세주의가 팍팍 몰려오는게,자살충동에 시달리지 않으면 천만다행.사람 목숨/파리 목숨 돈과권력을 모두 손에 쥔 자들에게,목숨까지 내맡기고 있는 기분",부정
9924261,아베가 이 영화를 좋아하는 이유는?,부정
10212974,억지스럽다고 생각하는 순간 동심을 잃은거다.,긍정
1455472,여명의 노래가 감동이었네요.. 은은함이 좋았던 영화..,긍정
9279535,우연한 기회에 보게되었는데 짧은 시간동안 볼만한 킬링타임용 에로물,긍정
6555615,가슴이 찡해지는 영화예요 ㅠ,긍정
5241113,"사극에선 허준 , 사극제외하고선 첫사랑이 제일 재밌게본듯.",긍정
10212792,믹서기씬이랑 박치기씬 좋았어요 좀더 잔인했다면 ..,긍정
2064271,지루해서 못보겠던데.,부정
8839861,재밌게보다가끝에넘슬프네요ㅜ..,긍정
9503276,의심으로 시작된 근거없는 확신이 지나고 난 뒤 남은 것. 나의 신념에 편협함은 없었는지 다시 한 번 의심하게 하는 영화.,긍정
9251606,"평점만 높고 별로인 영화가 많은데, 이 영화는 인터넷 평점이 7점밖에 안되면서 정말 훌륭한 영화였다.",긍정
3060814,"미국의 위기주의가 낳은 어설픈 신화만들기, 그리 조급했나",부정
1718097,일본 젊은이들의 자연스런 모습을 옅볼수 있었지 아마,긍정
8330163,감동입니다 ㅠㅜ 아멘~~~~,긍정
7722959,평점이 왜이렇게 낮지.... 밑에 누가 한 말 처럼 정말 아는만큼 보이는 영화다. 어렸을때는 그저 웃으며 봤었는데 시간이 흐르고 다시보니 마냥 웃기지만은 않던 영화다.,긍정
6825203,"막장드라마가 가지는 내용이 다 나오네요치매, 백혈병, 불륜, 이혼과 양육문제때문에 싸우고 결국 부인은 지고 불륜 친구가 그 아내를 사랑하고 결국 그의 어머니 딸이고 ㅋㅋ이제 뭐가 남았을라나ㅋㅋ",부정
9461999,배경음악 너무 구려요 뭔얘기가 하고싶은진 알겠으나 보는사람에게 뭔가 남기려하기전에 재미부터 있어야 뭘 남기든지 말든지하지 ~~잠온다 잠와~~~,부정
8910349,"책으로 보는게 더 아름다운,,",부정
1703940,어릴때 비디오로 빌려보던...,긍정
8197818,"정말 뭔가라도 일꺠워 줄 것만 같은 리뷰들은 읽다보면 허황에 지나지 않은 것 같고, 순전 에드워드 노튼때문에 봤다지만 정말 평점에 낚인 기분이다. 공감가는 것이라면 감옥가는 길이 내게 있어선 군대 첫 가족 면회외박에서 다시 위병소로 돌아갈때 느낌정도.",부정
9399406,김수미 때문에 웃김...ㅋㅋㅋ 완전 전기 잘해!아 물론 다른분들도 완전 잘하죠!,긍정
5164791,정말 많이 웃었습니다. 어이없어서;;,부정
138130,짜증이 밀려오는 영화 예상외로 강수연 연기 참 못한다,부정
9717144,이거 점수 9점대는 절대 아님... 막판에 약간의 반전은 그럴듯 하지만 결코 9점대는 아님... 네버에버~~~,부정
9095444,진한 여운이 남는 올해의 영화다.,긍정
2807953,정말좋은영화죠항상보고싶어요^^,긍정
10098712,평점이 왜이렇게 높아졌음,부정
7743033,"빨간 망토의 현대적 재해석은 커녕 늑대인간 컨셉을 어거지로 끼워 맞춘 하이틴 로맨스, 딱 이 감독의 전작인 트와일라잇 수준의 영화... 백설 속의 빨간 망토 이미지만이 도드라지고 내용은 패륜과 막장 드라마",부정
7796391,현수 친엄마쫌 빨리 나오게해주세요....아주 멋잇게 등장햇으면좋겟네요~~회장님이 모든사실을 알면서도 모른척 숨겨놓고 아주 자알살게해놧을법한 대반전이잇엇으면~~~이래저래 재산을 노리는 첩의 코를 통쾌하게 납작하게만드러줘서 영원한 첩으로살게말이죵~,긍정
6439834,감흥도 없고 밋밋하다.,부정
10112579,"수 많을 존 중에 하나인 나에게 아주 솔직한(frank) 한 마디로 한 방 먹인다. '음악이 너무 구려'....ㅠㅠ 그렇지만 난 프랭크가 아니라서 다행이라고도 느껴지는, 존들에게나 프랭크들에게나 공평하며 현실적이고 솔직한(frank) 결말.",긍정
9078981,이야 최고다 이하 설명 생략한다,긍정
7271839,심심하고 무료하다.,부정
6428773,완전 골때리는 영화 ㅋㅋㅋㅋㅋㅋㅋ처음부터 끝까지 골 때리게 웃겼다 ㅋㅋㅋㅋ,긍정
8556162,제가 진짜 즐겨보는 프로그램이올시다 ㅋ,긍정
6800604,지루해....재미없음,부정
7006562,가슴에 여운이 남는다..,긍정
7708393,사극이라면 묻지도 따지지도 않는 중년입니다 사극주제인 궁중암투와 멜로 이 두가지가 이렇게 몰입안되고 지루하기는 처음입니다 유부남을 멜로에 쓰니 더욱 그런듯해여 kbs 올해는 아이리스2부터 올해는 영 아니네여 시청자들의 수준은 높아갑니다 분방하세요!,부정
4908423,안타깝지만 기분 좋은 영화 ㅎ 더못 멀로니 지금도 미중년이지만 젊었을적엔 꽃미남,긍정
9089428,일본영화라도 내가 본 일본 영화중 이것 최악이다...진짜 혈육의 꽃 좀 따라한 느낌도 나고 일본이 성문화가 심한 나라지만 고어라도 재밋도 없고....,부정
404277,잔혹하면서도 정말정말 웃겨 죽는 줄 알았음..ㅋㅋ,긍정
8840342,한국에 딴따라들이 더빙 안하니까 좋구만!!,긍정
5503045,남들이 안하는짓 하는게 에술이 아니라오,부정
6351287,가슴이 따뜻해지네요. 자녀 분들과 함께 보면 더욱 좋을 것 같습니다^^,긍정
9167336,강철의 연금술사는 만화가 진리,부정
5128936,'그냥' 봐봐요! ><,긍정
8684187,차라리 출연시킬꺼면 트리케라톱스나 티라노사우루스 출연시키지..인기도 없는 파키리노사우루스하고 고르고사우루스를??,부정
9568803,"잘 보고도 아직도 내가 원하는걸 할수 있을지 뭔가 두렵네요 ㅠㅠㅠㅠ. 영화 끝날때까지만 해도 괜찮을꺼 같았는데, 아직도 제 자신에 대해 많이 두렵고 세상이 두렵네요 ㅠㅠ.",긍정
9155910,"정말 2014년에 개봉한 영화의 C.G라니...정말 C.G , 연출력, 연기력 최악이다.",부정
8633293,무섭지 않은 공포영화.,부정
8854524,이민영 얼굴이 질려 짜증남~ 맨날 뛰어다는 연기만 하구오랫만에 나오면 신선해야 되는거 아닌가???빨리 끝났으면 좋겠다 싫으면 안보면 되는데 자꾸 재방되니 채널 돌리다가 쪼끔 보는것도 케짜증,부정
8306783,일본하고 독일을 엮지마라 적어도 일본은 나치스처럼 인종학살은 하지않았다.,긍정
8597775,심사위원중 여자가 없어서 문제....가능성(에휴),부정
9370095,?그냥 조기종영하자~~작가부터 감독까지 다 노답~~노다메 할머니가 와도 이 연출로는 죽어도 못살린다ㅋㅋ억지 삼각구도에다가 거기다가 중년러브라인ㅋㅋ너희가 왜 판권을 사서 명작을 왜 망치냐!!!tvn에서 만들었어야했어!!?아ㅋㅋ미생이나 봐야겠다!!,부정
7202244,평점이 이렇게 높은데 시청률이 개판이네.... PD 작가 가족들이 평점 줬나보지? ㅋㅋ 나문이여사 앵앵거리는거 나만 미치는가 했는데 여기도 있었네 ㅎㅎ진짜 웃긴다. 평점이 8점을 넘기네 이렇게 좋은 작품 몰라주는 시청자가 쓰레기구나! 그렇구나.,부정
7853761,하나도 안웃다가 막판에 대포 쏠때 빵터지고 활 쏠때 자지러 졌다..,부정
8367450,무슨 이런 개반전이 있지? 역시 쿠엔틴 타란티노~~,긍정
4648311,"일본영화가 뭔지, 진정한 저력을 깨닫게 해주는 영화",긍정
8407974,"내 인생 최고의 영화 드림웍스가 이런 2D명작 애니를 다시 만들었으면...3D도 좋지만 이집트왕자1,2, 스피릿 등 내 인생 최고의 영화들은 모두 드림웍스에서 만든 2D애니메이션임. 음악도 영상도 연출도 모두 최고",긍정
9617017,그 옛날 이불 속에 숨어 보았던 전설의 고향은 이제 전설이 되었구나.,부정
8767574,그저 안 무서운 공포영화,부정
6717866,재미있게 보았어요~~~,긍정
8682167,3점짜리. 근데 1점을 주는 이유는 4/24~25 이틀동안 어떤 패거리들이 10점 몰빵을 줘서 상쇄목적으로..,부정
4865366,3편중에 건질게 한편도없네,부정
7527764,계획살인도 좀 현실이 있어야 재밌는거지 비현실적이고 말도 안되고 그리고 주인공들은 진짜 머리가 겁나게 나쁜듯;; 계속 말도 안되는 의심을 하질않나..ㅋㅋ 반전도 너무 뻔하고 옛날 영화라서 그런거 보내는내내 답답하고 한심하고 이걸 왜 재밌다고 하는건지.,부정
10211946,참... 뻔하고 지루하고...,부정
6526570,"한번도 안움, 대신 미소는 나더라 저렇게 삶에 애착을 갖고 포기하지 않고 살아가는게 대견했음",긍정
4898986,퍼즐상자의 탄생비화등 시리즈의 명맥을 잇기위해 애쓴흔적은보이나 조잡한 플롯,부정
9901644,좀비영화 대체로 잼나던데 이건좀.,부정
1752111,"황당하다고 느낀다면, 당신은 이미 상상력이 메마른 세속에 찌든 사람~",긍정
1919637,재미없던데...제니퍼의 정신세계→평범한 사람은 이해하기 다소 힘들더군요,부정
10056375,"류승범 좋아하지만, 이 영화에선 츠츠미신이치의 연기를 너무 많이 본게 아닌가 싶을만큼 류승점 본인의 연기를 하지않은 것 같은 느낌을 받았다",부정
9021191,별로다 긴장감도 없고...,부정
6084455,헐리웃에서 사지절단하면 추앙받고 한국에서 사지절단하면 욕먹고.ㅋㅋ 잘돌아간다.,부정
7555195,이러케 시간아까운 영화는 처음이다 진짜 ㅋㅋㅋㅋ 빛을 찾아야해 ㅋㅋㅋㅋ 진짜 개재미없음 빵점은없낲?,부정
7929868,야 별점단 샛기들아 재미없으면 왜보니 그럼 아예달지를 말던가 왜잘보고나서 OO들일까 잘봣으면 그냥 봣다고 하지 별점 테러여ㅡㅡ 니들취향에 맞는게 잇고 아닌게 잇지 다 지들에 맞게 평가하면 먼소용이여ㅡㅡ 존나 어이가빵터지넼ㅋㅋ,긍정
9999475,로마왕 때문에 2점준다..;; 이제 성룡은 이런 영화 그만 찍어라;; 세월이 많이 흘렀다.. 오글오글;;,부정
3398751,"액션, 재미, 감동 다 있다",긍정
8728093,정말 최고의영화....ㅠㅠ 보면서 미소짓게만드는..ㅠㅠ하정말 최고에요ㅜㅜㅜ♥♥♥,긍정
9680839,뻔한 스토리에 시청자는 잠을 잡니다.,부정
3893561,섹스앤더시티처럼 상큼 발랄한 로맨틱코미디,긍정
9657885,재미있게 보았습니다!!,긍정
7458881,개콘의 유행어는 다 갖다쓰고 내용은 공감대 형성하기 어려워요. 내용이 지루해요.듣는게 모두 사실은 아니다.이런 교훈하나 얻고가네요.,부정
2309144,반전도 참..ㅡㅡ할말없게만드는반전,부정
9089829,미니시리즈도 이 정도는 아닐 듯.,부정
9453959,아..이야기시작은괜찮았는데 ㅠㅡㅠcg가후진건 둘째치구중간중간이야기 끊기고 아니 총도안통하는 공룡을 도끼로 찍어죽여ㅋㅋㅋ어이없어서 끝까지봄,부정
5279063,소설을 각색하는 수준도 터무니없고 영화과에서 열공중인 학부생의 습작같이 조악하다,부정
9685088,소재는 좋은데 표현이 미흡한 거 같다. 옆집 가족에 동화되는 것도 설득력이 부족하고. 너무 대놓고 많이 울고 짜고 한다.,부정
1132834,b-17의매력 한번더볼만한영화,긍정
753701,이걸 보느라고 수고하신 관객 여러분께 박수를!!!,부정
1609948,옛날 영화인데도 불구하고 주는 교훈이 매우 크다...,긍정
2629018,평점 이해가 안간다 굿굿!!!,긍정
9150694,줫데는영원하다 ㅋㅋㅋㅋ,부정
7186949,"eye0**** 님의 말본새와 식견을 보아하니, 어려서 그렇다 치더라도앞으로 살아갈 날의 생활 수준과 소득 수준이 훤이 보이는 듯 하네요.길거리에 보이는 거지에게 돈 한푼 던져주는 건 누구나 할 수 있는겁니다.그러나 그 던져 준 돈 몇푼에",긍정
7514032,원작인 마이클크라이튼책도 읽어보세요,긍정
9791394,너무나 재미가 없는 3류 유치영화....말도안되는 어설픈설정.7.80년대 영화만도 못하다.... 오달수 이분은 영화선택을 잘못하신듯..,부정
10006859,꽤 재밌었다 분위기나 효과면에서는 좋았다,긍정
2944367,멧돼지 고기 먹을때 맛잇게 먹더라 ㅋ,긍정
4231881,중국을 사랑하게 만든 영화,긍정
2712061,이 영화를 보기 전까진 네이버 별점 조작의 존재를 믿지 않았다,부정
8742337,정우성가 심은하가 주연임에도 불구하고 재미없다.,부정
133734,bad..bad..so bad..,부정
10169257,홍보가 잘되었음 참 좋았을텐데 아쉬워요 ㅜ,긍정
3085337,내용도 없고 감동도없고...,부정
8868146,NICE MOVIE!,긍정
5736780,그나마 한개도 정중앙때문에 주는거다,부정
10153842,내 삶의 많은 순간을 차지한 영화,긍정
6793777,정말 어릴때의 최고 중 최고의 영화였습니다.. 지금도 재미 있는 슈렉!,긍정
9707501,내가 좋아하는 드라마 요소 다모였다,긍정
10273927,말이 굳이 필요할까? 영화관에서 본건 기적이였다.,긍정
3543585,스서방도 멋지지만 악역 프로스트(스테판 도프)의 카리스마는 ㅎㄷㄷ;;,긍정
10002514,보는이도 사전을 만드는 길고 긴 여정을 함께 하고있는것과 같은 차분한 마음으로 편안히 볼 수 있는 영화,긍정
1213719,아~ 이게무슨 장난이냐 임권택 할배,부정
8214167,무난한 웃음 받을수 있다,부정
9808179,이 영화보고 독립영화에 관심 갖게 됬어요ㅎㅎ,긍정
2626561,"극초반 공포를 이끌어 내기 위한 장치일뿐, 내용과는 그닥 상관없는 분신사바",부정
6444007,마이 우렸다 아이가. 고마해라,부정
9801243,정말 잘 만들어진 드라마 같습니다.,긍정
2655896,노예무역에 폐지를 위해 젊음을 받친 정치인. 이런게 훌륭한 영화이다,긍정
1347669,짐 자무시와 조니 뎁의 삶과 죽음에 관한 통찰... 담배는...?,긍정
8526247,마음이 따뜻해지는 영화였습니다.,긍정
2670903,독특하긴한데 재미는 영,부정
9477063,빨리감기 빨리감기 하다 끝,부정
9317547,진짜지금다시봐도너무재밋는듯아무리봐도 마지막장면은너무슬픔ㅠ,긍정
7922941,맨처음은 좀 볼만 했는데 뒤로 갈수록 산으로... 진짜 제대로 낚였다;; 특히 제 33번째 남자는 뜬금없기 짝이 없고 나중엔 지쳐버려 야한장면도 안야하게 만드는 신기한 작품,부정
2922859,이기적인 부모들 같으니라구...누리만 귀여워...,부정
6760832,이게왜 이런시청률인지..참..,긍정
10114252,쓰레기영화브래드피트가 주인공과동일인물 내용도싸음하고 사회질서어지럽히고 싸이코영화,부정
3789686,존 맥티어난의 작품이 맞는지 의심스러운 수준,부정
7062241,솔까 내가봐도 이영화는 망작이긴 하지만 아래평점다신인간들 개념없네 영화배우를 왜욕해 ㅉㅉ 더락하고 존시나를 비교할만큼 당신들이 잘나셧나요?? 꼽으면 당신네들이 영화찍고 레슬링경기하든가,부정
10103886,성경의카인은 매우 악독한사람이나 현실은 오히려 저런 불쌍한 카인이 많지 않을까 생각나게 하는영화다.,긍정
7412078,왜 요즘에는 이런영화가 나오지 않는 것인가! 광해? 7번방의선물? 신세계? 개나줘버려!,긍정
5557194,중간 중간 코믹적인 요소도 있고 기대하지 않은 감동도 있네요! 강추입니다,긍정
8292756,소설을 볼 때 느꼈던 긴장감이나 스릴은 온데간데 없고 그냥 30부작 드라마를 2시간으로 압축 편집해서 극장판이라고 보여주는 느낌... 소설 읽고 본 뒤 바로 본 거라 그런지 실망이 크다.,부정
1231954,두번이상은 봐야할 영화,긍정
7499103,드라마 진짜 너무 질질 끈다,부정
9994438,불륜이 힐링이라면 세상은 망해야한다.한마디로이영화의 줄거리는 자기는 충분히 행복한데 배불러서 도중에바람피러 불륜여행떠나는것 . 미친영화,부정
3057309,이런영환줄알았으면 진작볼껄... 간만에 집중해서 본 영화..,긍정
9367213,디카프리오의 미모와 연기력은 역시나 대단했지만 으어.. 퀴어영화인것도 그렇고 등장인물의 난해한 행동이며.. 너무 이해하기 힘들었고.. 결국 디카 팬심으로도 영화를 다 보지 못하고 꺼버렸다.,부정
4466249,재목 그래도..이별 ;; 로맨틱 하지않아서...끝이 너무 안좋네요..ㅠㅠ 별루,부정
8505954,관객에게 이보다 더 기분나쁜 무력감을 줄 수 있는 영화가 있을려나 으으 감독이 가장 싸이코스러운 영화...,긍정
3600777,억지에 억지를 거듭할뿐더러 은근히 지루하다.,부정
10112959,기대했엇는데...진짜 지루하다 핵노잼,부정
3316837,17살 때 너무 감동적으로 본 영화. 영화음악도 너무 좋습니다.,긍정
3104449,재밌기만하다~~~ 연걸이형 최고~ 안소니형도 최고!!,긍정
4594909,오래전에 강변cgv서 봤었는데 상당히 재밌게봤었던 숨겨진 명작,긍정
4752792,아 진짜 스토리 개판이네. 왕정이 만든것중에 제대로된게 없다,부정
10079817,저격이 재미잇죵 ㅋㅋㅋ,긍정
